"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"8782";"A042112";"2020JJ00";"   113.9";"";"     2.5"
"8783";"A042112";"2021KW01";"   115.6";"     1.9";"     1.3"
"8784";"A042112";"2021KW02";"   115.0";"    -0.5";"     0.8"
"8785";"A042112";"2021KW03";"   115.3";"     0.3";"     1.3"
"8786";"A042112";"2021KW04";"   115.6";"     0.3";"     1.9"
"8787";"A042112";"2021JJ00";"   115.4";"";"     1.3"
"8788";"A042112";"2022KW01";"   119.3";"     3.2";"     3.1"
"8789";"A042112";"2022KW02";"   119.7";"     0.3";"     4.0"
"8790";"A042112";"2022KW03";"   120.7";"     0.8";"     4.6"
"8791";"A042112";"2022KW04";"   122.6";"     1.6";"     6.1"
"8792";"A042112";"2022JJ00";"   120.6";"";"     4.5"
"8793";"A042112";"2023KW01";"   130.4";"     6.3";"     9.3"
"8794";"A042112";"2023KW02";"   129.8";"    -0.5";"     8.4"
"8795";"A042112";"2023KW03";"   129.9";"     0.1";"     7.6"
"8796";"A042112";"2023KW04";"   130.9";"     0.8";"     6.8"
"8797";"A042112";"2023JJ00";"   130.2";"";"     8.0"
"8798";"A024423";"2002KW04";"";"";""
"8799";"A024423";"2003KW01";"";"";""
"8800";"A024423";"2003KW02";"";"";""
"8801";"A024423";"2003KW03";"";"";""
"8802";"A024423";"2003KW04";"";"";""
"8803";"A024423";"2003JJ00";"";"";""
"8804";"A024423";"2004KW01";"";"";""
"8805";"A024423";"2004KW02";"";"";""
"8806";"A024423";"2004KW03";"";"";""
"8807";"A024423";"2004KW04";"";"";""
"8808";"A024423";"2004JJ00";"";"";""
"8809";"A024423";"2005KW01";"";"";""
"8810";"A024423";"2005KW02";"";"";""
"8811";"A024423";"2005KW03";"";"";""
"8812";"A024423";"2005KW04";"";"";""
"8813";"A024423";"2005JJ00";"";"";""
"8814";"A024423";"2006KW01";"    65.5";"";""
"8815";"A024423";"2006KW02";"    64.7";"    -1.2";""
"8816";"A024423";"2006KW03";"    63.6";"    -1.7";""
"8817";"A024423";"2006KW04";"    64.1";"     0.7";""
"8818";"A024423";"2006JJ00";"    64.5";"";""
"8819";"A024423";"2007KW01";"    65.0";"     1.4";"    -0.8"
"8820";"A024423";"2007KW02";"    65.5";"     0.9";"     1.2"
"8821";"A024423";"2007KW03";"    69.9";"     6.7";"     9.9"
"8822";"A024423";"2007KW04";"    70.0";"     0.1";"     9.3"
"8823";"A024423";"2007JJ00";"    67.6";"";"     4.9"
"8824";"A024423";"2008KW01";"    74.5";"     6.3";"    14.6"
"8825";"A024423";"2008KW02";"    74.9";"     0.6";"    14.3"
"8826";"A024423";"2008KW03";"    76.0";"     1.4";"     8.6"
"8827";"A024423";"2008KW04";"    77.7";"     2.3";"    11.0"
"8828";"A024423";"2008JJ00";"    75.8";"";"    12.0"
"8829";"A024423";"2009KW01";"    80.1";"     3.1";"     7.6"
"8830";"A024423";"2009KW02";"    82.9";"     3.5";"    10.7"
"8831";"A024423";"2009KW03";"    82.8";"    -0.1";"     9.1"
"8832";"A024423";"2009KW04";"    82.1";"    -0.8";"     5.7"
"8833";"A024423";"2009JJ00";"    82.0";"";"     8.2"
"8834";"A024423";"2010KW01";"    81.4";"    -1.0";"     1.5"
"8835";"A024423";"2010KW02";"    87.2";"     7.2";"     5.2"
"8836";"A024423";"2010KW03";"    85.9";"    -1.6";"     3.7"
"8837";"A024423";"2010KW04";"    83.0";"    -3.4";"     1.0"
"8838";"A024423";"2010JJ00";"    84.4";"";"     2.9"
"8839";"A024423";"2011KW01";"    96.5";"    16.3";"    18.6"
"8840";"A024423";"2011KW02";"    97.4";"     0.9";"    11.7"
"8841";"A024423";"2011KW03";"    98.5";"     1.1";"    14.7"
"8842";"A024423";"2011KW04";"    90.8";"    -7.8";"     9.4"
"8843";"A024423";"2011JJ00";"    95.8";"";"    13.6"
"8844";"A024423";"2012KW01";"    90.8";"     0.1";"    -5.9"
"8845";"A024423";"2012KW02";"    93.5";"     2.9";"    -4.0"
"8846";"A024423";"2012KW03";"    94.9";"     1.5";"    -3.6"
"8847";"A024423";"2012KW04";"    96.3";"     1.4";"     6.1"
"8848";"A024423";"2012JJ00";"    93.9";"";"    -2.0"
"8849";"A024423";"2013KW01";"    95.3";"    -1.0";"     4.9"
"8850";"A024423";"2013KW02";"    95.1";"    -0.2";"     1.7"
"8851";"A024423";"2013KW03";"    94.3";"    -0.9";"    -0.7"
"8852";"A024423";"2013KW04";"    95.5";"     1.3";"    -0.8"
"8853";"A024423";"2013JJ00";"    95.1";"";"     1.3"
"8854";"A024423";"2014KW01";"    95.8";"     0.2";"     0.5"
"8855";"A024423";"2014KW02";"    96.9";"     1.1";"     1.8"
"8856";"A024423";"2014KW03";"    94.9";"    -2.0";"     0.6"
"8857";"A024423";"2014KW04";"    96.2";"     1.3";"     0.7"
"8858";"A024423";"2014JJ00";"    95.9";"";"     0.9"
"8859";"A024423";"2015KW01";"    98.0";"     1.9";"     2.3"
"8860";"A024423";"2015KW02";"   102.0";"     4.1";"     5.4"
"8861";"A024423";"2015KW03";"   101.2";"    -0.9";"     6.6"
"8862";"A024423";"2015KW04";"    98.8";"    -2.4";"     2.7"
"8863";"A024423";"2015JJ00";"   100.0";"";"     4.3"
"8864";"A024423";"2016KW01";"   101.7";"     2.9";"     3.7"
"8865";"A024423";"2016KW02";"   101.2";"    -0.4";"    -0.8"
"8866";"A024423";"2016KW03";"   100.3";"    -1.0";"    -0.9"
"8867";"A024423";"2016KW04";"   100.6";"     0.3";"     1.8"
"8868";"A024423";"2016JJ00";"   100.9";"";"     0.9"
"8869";"A024423";"2017KW01";"   101.5";"     0.9";"    -0.2"
"8870";"A024423";"2017KW02";"   101.6";"     0.2";"     0.4"
"8871";"A024423";"2017KW03";"   101.1";"    -0.5";"     0.9"
"8872";"A024423";"2017KW04";"   101.1";"     0.0";"     0.6"
"8873";"A024423";"2017JJ00";"   101.3";"";"     0.4"
"8874";"A024423";"2018KW01";"   102.8";"     1.7";"     1.3"
"8875";"A024423";"2018KW02";"   103.4";"     0.6";"     1.8"
"8876";"A024423";"2018KW03";"   103.9";"     0.4";"     2.7"
"8877";"A024423";"2018KW04";"   103.8";"    -0.1";"     2.7"
"8878";"A024423";"2018JJ00";"   103.5";"";"     2.1"
"8879";"A024423";"2019KW01";"   107.1";"     3.1";"     4.2"
"8880";"A024423";"2019KW02";"   106.8";"    -0.3";"     3.3"
"8881";"A024423";"2019KW03";"   106.8";"     0.0";"     2.8"
"8882";"A024423";"2019KW04";"   107.1";"     0.3";"     3.1"
"8883";"A024423";"2019JJ00";"   106.9";"";"     3.3"
"8884";"A024423";"2020KW01";"   108.8";"     1.6";"     1.6"
"8885";"A024423";"2020KW02";"   109.6";"     0.8";"     2.6"
"8886";"A024423";"2020KW03";"   108.6";"    -0.9";"     1.7"
"8887";"A024423";"2020KW04";"   108.4";"    -0.2";"     1.2"
"8888";"A024423";"2020JJ00";"   108.8";"";"     1.8"
"8889";"A024423";"2021KW01";"   111.7";"     3.1";"     2.7"
"8890";"A024423";"2021KW02";"   111.1";"    -0.5";"     1.4"
"8891";"A024423";"2021KW03";"   111.2";"     0.0";"     2.4"
"8892";"A024423";"2021KW04";"   111.6";"     0.4";"     2.9"
"8893";"A024423";"2021JJ00";"   111.4";"";"     2.3"
"8894";"A024423";"2022KW01";"   114.7";"     2.8";"     2.7"
"8895";"A024423";"2022KW02";"   115.2";"     0.4";"     3.6"
"8896";"A024423";"2022KW03";"   115.1";"     0.0";"     3.6"
"8897";"A024423";"2022KW04";"   116.3";"     1.0";"     4.2"
"8898";"A024423";"2022JJ00";"   115.3";"";"     3.5"
"8899";"A024423";"2023KW01";"   122.2";"     5.1";"     6.6"
"8900";"A024423";"2023KW02";"   122.6";"     0.3";"     6.5"
"8901";"A024423";"2023KW03";"   122.8";"     0.2";"     6.7"
"8902";"A024423";"2023KW04";"   122.8";"     0.0";"     5.6"
"8903";"A024423";"2023JJ00";"   122.6";"";"     6.3"
"8904";"A024424";"2002KW04";"";"";""
"8905";"A024424";"2003KW01";"";"";""
"8906";"A024424";"2003KW02";"";"";""
"8907";"A024424";"2003KW03";"";"";""
"8908";"A024424";"2003KW04";"";"";""
"8909";"A024424";"2003JJ00";"";"";""
"8910";"A024424";"2004KW01";"";"";""
"8911";"A024424";"2004KW02";"";"";""
"8912";"A024424";"2004KW03";"";"";""
"8913";"A024424";"2004KW04";"";"";""
"8914";"A024424";"2004JJ00";"";"";""
"8915";"A024424";"2005KW01";"";"";""
"8916";"A024424";"2005KW02";"";"";""
"8917";"A024424";"2005KW03";"";"";""
"8918";"A024424";"2005KW04";"";"";""
"8919";"A024424";"2005JJ00";"";"";""
"8920";"A024424";"2006KW01";"    81.2";"";""
"8921";"A024424";"2006KW02";"    81.2";"     0.0";""
"8922";"A024424";"2006KW03";"    86.4";"     6.4";""
"8923";"A024424";"2006KW04";"    85.4";"    -1.2";""
"8924";"A024424";"2006JJ00";"    83.6";"";""
"8925";"A024424";"2007KW01";"    87.3";"     2.2";"     7.5"
"8926";"A024424";"2007KW02";"    86.7";"    -0.8";"     6.7"
"8927";"A024424";"2007KW03";"    90.6";"     4.6";"     4.9"
"8928";"A024424";"2007KW04";"    90.8";"     0.2";"     6.4"
"8929";"A024424";"2007JJ00";"    88.9";"";"     6.3"
"8930";"A024424";"2008KW01";"    90.8";"    -0.1";"     4.0"
"8931";"A024424";"2008KW02";"    89.7";"    -1.2";"     3.6"
"8932";"A024424";"2008KW03";"    92.5";"     3.1";"     2.1"
"8933";"A024424";"2008KW04";"    91.8";"    -0.8";"     1.0"
"8934";"A024424";"2008JJ00";"    91.2";"";"     2.6"
"8935";"A024424";"2009KW01";"    92.0";"     0.3";"     1.3"
"8936";"A024424";"2009KW02";"    91.3";"    -0.8";"     1.7"
"8937";"A024424";"2009KW03";"    92.1";"     0.9";"    -0.5"
"8938";"A024424";"2009KW04";"    92.1";"     0.0";"     0.4"
"8939";"A024424";"2009JJ00";"    91.9";"";"     0.7"
"8940";"A024424";"2010KW01";"    96.7";"     5.0";"     5.0"
"8941";"A024424";"2010KW02";"    94.0";"    -2.8";"     3.0"
"8942";"A024424";"2010KW03";"    98.4";"     4.7";"     6.8"
"8943";"A024424";"2010KW04";"    98.2";"    -0.2";"     6.6"
"8944";"A024424";"2010JJ00";"    96.8";"";"     5.4"
"8945";"A024424";"2011KW01";"    99.8";"     1.6";"     3.3"
"8946";"A024424";"2011KW02";"    97.5";"    -2.3";"     3.8"
"8947";"A024424";"2011KW03";"   100.8";"     3.3";"     2.4"
"8948";"A024424";"2011KW04";"    99.4";"    -1.4";"     1.2"
"8949";"A024424";"2011JJ00";"    99.4";"";"     2.7"
"8950";"A024424";"2012KW01";"   102.9";"     3.6";"     3.1"
"8951";"A024424";"2012KW02";"   100.3";"    -2.5";"     2.9"
"8952";"A024424";"2012KW03";"   102.5";"     2.2";"     1.7"
"8953";"A024424";"2012KW04";"   101.6";"    -0.8";"     2.2"
"8954";"A024424";"2012JJ00";"   101.8";"";"     2.5"
"8955";"A024424";"2013KW01";"   101.2";"    -0.4";"    -1.6"
"8956";"A024424";"2013KW02";"   101.8";"     0.6";"     1.5"
"8957";"A024424";"2013KW03";"   102.5";"     0.6";"     0.0"
"8958";"A024424";"2013KW04";"   101.1";"    -1.4";"    -0.5"
"8959";"A024424";"2013JJ00";"   101.7";"";"    -0.2"
"8960";"A024424";"2014KW01";"   100.6";"    -0.4";"    -0.6"
"8961";"A024424";"2014KW02";"    99.2";"    -1.4";"    -2.6"
"8962";"A024424";"2014KW03";"   101.3";"     2.1";"    -1.2"
"8963";"A024424";"2014KW04";"   100.0";"    -1.3";"    -1.1"
"8964";"A024424";"2014JJ00";"   100.3";"";"    -1.4"
"8965";"A024424";"2015KW01";"    98.2";"    -1.8";"    -2.4"
"8966";"A024424";"2015KW02";"   100.2";"     2.0";"     1.0"
"8967";"A024424";"2015KW03";"   100.9";"     0.7";"    -0.4"
"8968";"A024424";"2015KW04";"   100.7";"    -0.2";"     0.8"
"8969";"A024424";"2015JJ00";"   100.0";"";"    -0.3"
"8970";"A024424";"2016KW01";"    98.3";"    -2.4";"     0.1"
"8971";"A024424";"2016KW02";"    98.4";"     0.1";"    -1.8"
"8972";"A024424";"2016KW03";"   100.6";"     2.2";"    -0.3"
"8973";"A024424";"2016KW04";"    99.1";"    -1.5";"    -1.7"
"8974";"A024424";"2016JJ00";"    99.1";"";"    -0.9"
"8975";"A024424";"2017KW01";"    99.5";"     0.4";"     1.2"
"8976";"A024424";"2017KW02";"    98.4";"    -1.1";"     0.0"
"8977";"A024424";"2017KW03";"   100.4";"     2.0";"    -0.2"
"8978";"A024424";"2017KW04";"   100.7";"     0.3";"     1.7"
"8979";"A024424";"2017JJ00";"    99.7";"";"     0.7"
"8980";"A024424";"2018KW01";"   101.6";"     0.9";"     2.2"
"8981";"A024424";"2018KW02";"   101.6";"     0.0";"     3.3"
"8982";"A024424";"2018KW03";"   102.3";"     0.6";"     1.8"
"8983";"A024424";"2018KW04";"   102.2";"    -0.1";"     1.5"
"8984";"A024424";"2018JJ00";"   101.9";"";"     2.2"
"8985";"A024424";"2019KW01";"   103.7";"     1.5";"     2.0"
"8986";"A024424";"2019KW02";"   103.1";"    -0.6";"     1.5"
"8987";"A024424";"2019KW03";"   103.6";"     0.5";"     1.3"
"8988";"A024424";"2019KW04";"   104.1";"     0.5";"     1.9"
"8989";"A024424";"2019JJ00";"   103.6";"";"     1.7"
"8990";"A024424";"2020KW01";"   105.2";"     1.1";"     1.5"
"8991";"A024424";"2020KW02";"   105.2";"     0.0";"     2.1"
"8992";"A024424";"2020KW03";"   105.0";"    -0.2";"     1.3"
"8993";"A024424";"2020KW04";"   104.7";"    -0.3";"     0.5"
"8994";"A024424";"2020JJ00";"   105.0";"";"     1.4"
"8995";"A024424";"2021KW01";"   105.5";"     0.8";"     0.2"
"8996";"A024424";"2021KW02";"   106.2";"     0.7";"     1.0"
"8997";"A024424";"2021KW03";"   108.7";"     2.3";"     3.5"
"8998";"A024424";"2021KW04";"   109.5";"     0.7";"     4.6"
"8999";"A024424";"2021JJ00";"   107.5";"";"     2.3"
"9000";"A024424";"2022KW01";"   112.2";"     2.5";"     6.4"
"9001";"A024424";"2022KW02";"   111.7";"    -0.4";"     5.2"
"9002";"A024424";"2022KW03";"   113.4";"     1.5";"     4.3"
"9003";"A024424";"2022KW04";"   114.5";"     0.9";"     4.6"
"9004";"A024424";"2022JJ00";"   113.0";"";"     5.1"
"9005";"A024424";"2023KW01";"   116.7";"     2.0";"     4.0"
"9006";"A024424";"2023KW02";"   116.9";"     0.1";"     4.6"
"9007";"A024424";"2023KW03";"   116.3";"    -0.4";"     2.6"
"9008";"A024424";"2023KW04";"   117.5";"     1.0";"     2.6"
"9009";"A024424";"2023JJ00";"   116.8";"";"     3.4"
"9010";"A024429";"2002KW04";"";"";""
"9011";"A024429";"2003KW01";"";"";""
"9012";"A024429";"2003KW02";"";"";""
"9013";"A024429";"2003KW03";"";"";""
"9014";"A024429";"2003KW04";"";"";""
"9015";"A024429";"2003JJ00";"";"";""
"9016";"A024429";"2004KW01";"";"";""
"9017";"A024429";"2004KW02";"";"";""
"9018";"A024429";"2004KW03";"";"";""
"9019";"A024429";"2004KW04";"";"";""
"9020";"A024429";"2004JJ00";"";"";""
"9021";"A024429";"2005KW01";"";"";""
"9022";"A024429";"2005KW02";"";"";""
"9023";"A024429";"2005KW03";"";"";""
"9024";"A024429";"2005KW04";"";"";""
"9025";"A024429";"2005JJ00";"";"";""
"9026";"A024429";"2006KW01";"   101.4";"";""
"9027";"A024429";"2006KW02";"   103.4";"     1.9";""
"9028";"A024429";"2006KW03";"   104.5";"     1.0";""
"9029";"A024429";"2006KW04";"   103.8";"    -0.6";""
"9030";"A024429";"2006JJ00";"   103.3";"";""
"9031";"A024429";"2007KW01";"   105.8";"     1.9";"     4.3"
"9032";"A024429";"2007KW02";"   107.8";"     1.9";"     4.2"
"9033";"A024429";"2007KW03";"   107.8";"     0.0";"     3.2"
"9034";"A024429";"2007KW04";"   107.5";"    -0.3";"     3.6"
"9035";"A024429";"2007JJ00";"   107.2";"";"     3.8"
"9036";"A024429";"2008KW01";"   107.9";"     0.4";"     2.0"
"9037";"A024429";"2008KW02";"   109.0";"     0.9";"     1.1"
"9038";"A024429";"2008KW03";"   109.7";"     0.7";"     1.7"
"9039";"A024429";"2008KW04";"   109.4";"    -0.3";"     1.7"
"9040";"A024429";"2008JJ00";"   109.0";"";"     1.6"
"9041";"A024429";"2009KW01";"   111.0";"     1.5";"     2.8"
"9042";"A024429";"2009KW02";"   109.1";"    -1.7";"     0.1"
"9043";"A024429";"2009KW03";"   107.9";"    -1.1";"    -1.7"
"9044";"A024429";"2009KW04";"   106.2";"    -1.6";"    -3.0"
"9045";"A024429";"2009JJ00";"   108.5";"";"    -0.4"
"9046";"A024429";"2010KW01";"   104.0";"    -2.0";"    -6.3"
"9047";"A024429";"2010KW02";"   103.1";"    -0.9";"    -5.5"
"9048";"A024429";"2010KW03";"   101.9";"    -1.2";"    -5.6"
"9049";"A024429";"2010KW04";"   105.1";"     3.2";"    -1.0"
"9050";"A024429";"2010JJ00";"   103.5";"";"    -4.6"
"9051";"A024429";"2011KW01";"   102.7";"    -2.3";"    -1.3"
"9052";"A024429";"2011KW02";"   103.8";"     1.1";"     0.7"
"9053";"A024429";"2011KW03";"   103.9";"     0.1";"     2.0"
"9054";"A024429";"2011KW04";"   103.4";"    -0.5";"    -1.6"
"9055";"A024429";"2011JJ00";"   103.5";"";"    -0.1"
"9056";"A024429";"2012KW01";"   100.7";"    -2.6";"    -1.9"
"9057";"A024429";"2012KW02";"   101.7";"     1.0";"    -2.1"
"9058";"A024429";"2012KW03";"    98.4";"    -3.3";"    -5.3"
"9059";"A024429";"2012KW04";"   100.9";"     2.6";"    -2.4"
"9060";"A024429";"2012JJ00";"   100.4";"";"    -2.9"
"9061";"A024429";"2013KW01";"    99.9";"    -1.0";"    -0.8"
"9062";"A024429";"2013KW02";"   102.2";"     2.3";"     0.5"
"9063";"A024429";"2013KW03";"    99.9";"    -2.3";"     1.5"
"9064";"A024429";"2013KW04";"   101.1";"     1.2";"     0.1"
"9065";"A024429";"2013JJ00";"   100.8";"";"     0.3"
"9066";"A024429";"2014KW01";"    99.7";"    -1.3";"    -0.2"
"9067";"A024429";"2014KW02";"   100.1";"     0.4";"    -2.1"
"9068";"A024429";"2014KW03";"    99.1";"    -1.0";"    -0.8"
"9069";"A024429";"2014KW04";"    99.1";"     0.0";"    -2.0"
"9070";"A024429";"2014JJ00";"    99.5";"";"    -1.2"
"9071";"A024429";"2015KW01";"   100.5";"     1.4";"     0.7"
"9072";"A024429";"2015KW02";"   100.8";"     0.3";"     0.7"
"9073";"A024429";"2015KW03";"    98.6";"    -2.2";"    -0.5"
"9074";"A024429";"2015KW04";"   100.1";"     1.6";"     1.1"
"9075";"A024429";"2015JJ00";"   100.0";"";"     0.5"
"9076";"A024429";"2016KW01";"    99.9";"    -0.3";"    -0.6"
"9077";"A024429";"2016KW02";"    99.5";"    -0.4";"    -1.3"
"9078";"A024429";"2016KW03";"   100.5";"     0.9";"     1.9"
"9079";"A024429";"2016KW04";"    99.8";"    -0.7";"    -0.4"
"9080";"A024429";"2016JJ00";"    99.9";"";"    -0.1"
"9081";"A024429";"2017KW01";"   100.1";"     0.3";"     0.2"
"9082";"A024429";"2017KW02";"   100.4";"     0.3";"     0.9"
"9083";"A024429";"2017KW03";"    98.8";"    -1.6";"    -1.7"
"9084";"A024429";"2017KW04";"   101.2";"     2.5";"     1.4"
"9085";"A024429";"2017JJ00";"   100.1";"";"     0.2"
"9086";"A024429";"2018KW01";"   100.5";"    -0.7";"     0.4"
"9087";"A024429";"2018KW02";"   101.4";"     0.9";"     1.0"
"9088";"A024429";"2018KW03";"   101.4";"    -0.1";"     2.6"
"9089";"A024429";"2018KW04";"   101.7";"     0.4";"     0.5"
"9090";"A024429";"2018JJ00";"   101.2";"";"     1.1"
"9091";"A024429";"2019KW01";"   102.9";"     1.2";"     2.4"
"9092";"A024429";"2019KW02";"   104.3";"     1.4";"     2.9"
"9093";"A024429";"2019KW03";"   103.1";"    -1.2";"     1.7"
"9094";"A024429";"2019KW04";"   104.5";"     1.4";"     2.7"
"9095";"A024429";"2019JJ00";"   103.7";"";"     2.4"
"9096";"A024429";"2020KW01";"   103.4";"    -1.0";"     0.5"
"9097";"A024429";"2020KW02";"   101.9";"    -1.4";"    -2.4"
"9098";"A024429";"2020KW03";"   101.4";"    -0.5";"    -1.6"
"9099";"A024429";"2020KW04";"   101.2";"    -0.2";"    -3.1"
"9100";"A024429";"2020JJ00";"   102.0";"";"    -1.7"
"9101";"A024429";"2021KW01";"   102.4";"     1.2";"    -0.9"
"9102";"A024429";"2021KW02";"   102.5";"     0.1";"     0.6"
"9103";"A024429";"2021KW03";"   102.7";"     0.2";"     1.3"
"9104";"A024429";"2021KW04";"   103.9";"     1.1";"     2.6"
"9105";"A024429";"2021JJ00";"   102.9";"";"     0.9"
"9106";"A024429";"2022KW01";"   102.8";"    -1.0";"     0.4"
"9107";"A024429";"2022KW02";"   103.1";"     0.3";"     0.6"
"9108";"A024429";"2022KW03";"   103.8";"     0.7";"     1.1"
"9109";"A024429";"2022KW04";"   104.9";"     1.1";"     1.0"
"9110";"A024429";"2022JJ00";"   103.7";"";"     0.8"
"9111";"A024429";"2023KW01";"   106.8";"     1.8";"     3.9"
"9112";"A024429";"2023KW02";"   107.5";"     0.6";"     4.2"
"9113";"A024429";"2023KW03";"   106.6";"    -0.8";"     2.6"
"9114";"A024429";"2023KW04";"   108.6";"     1.9";"     3.5"
"9115";"A024429";"2023JJ00";"   107.4";"";"     3.5"
"9116";"A024434";"2002KW04";"";"";""
"9117";"A024434";"2003KW01";"";"";""
"9118";"A024434";"2003KW02";"";"";""
"9119";"A024434";"2003KW03";"";"";""
"9120";"A024434";"2003KW04";"";"";""
"9121";"A024434";"2003JJ00";"";"";""
"9122";"A024434";"2004KW01";"";"";""
"9123";"A024434";"2004KW02";"";"";""
"9124";"A024434";"2004KW03";"";"";""
"9125";"A024434";"2004KW04";"";"";""
"9126";"A024434";"2004JJ00";"";"";""
"9127";"A024434";"2005KW01";"";"";""
"9128";"A024434";"2005KW02";"";"";""
"9129";"A024434";"2005KW03";"";"";""
